"NUM";"TITLE";"genre"
365;"War Thunder - Tu-1 Pack (한국어판)";"액션"
366;"War Thunder - Type 16 (FPS) (한국어판)";"시뮬레이션"
367;"War Thunder - Type 16 (FPS) (한국어판)";"액션"
368;"War Thunder - Type 16 (FPS) Bundle (영어, 일본어)";"시뮬레이션"
369;"War Thunder - Type 16 (FPS) Bundle (영어, 일본어)";"액션"
370;"War Thunder - Type 96A Prototype (한국어판)";"시뮬레이션"
371;"War Thunder - Type 96A Prototype (한국어판)";"액션"
372;"War Thunder - US Starter Bundle (영어, 일본어)";"시뮬레이션"
373;"War Thunder - US Starter Bundle (영어, 일본어)";"액션"
374;"War Thunder - US Starter Pack (영어판)";"액션"
375;"War Thunder - USS Des Moines (한국어판)";"시뮬레이션"
376;"War Thunder - USS Des Moines (한국어판)";"액션"
377;"War Thunder - USS CA-134 Des Moines 1948 Bundle (영어, 일본어)";"시뮬레이션"
378;"War Thunder - USS CA-134 Des Moines 1948 Bundle (영어, 일본어)";"액션"
379;"War Thunder - USSR Starter Pack (영어판)";"액션"
380;"War Thunder - VRCC Centauro (한국어판)";"시뮬레이션"
381;"War Thunder - VRCC Centauro (한국어판)";"액션"
382;"War Thunder - Super Sherman M51 (한국어판)";"시뮬레이션"
383;"War Thunder - Super Sherman M51 (한국어판)";"액션"
384;"War Thunder - XM-1 General Motors (한국어판)";"액션"
385;"War Thunder - XM-1 General Motors (한국어판)";"액션"
386;"War Thunder - Т-55АМ-1 (한국어판)";"액션"
387;"War Thunder - Т-55АМ-1 (한국어판)";"액션"
388;"파이터 팩 1 (영어판)";"격투"
389;"파이터 팩 2 (영어판)";"격투"
390;"파이터 팩 3 (영어판)";"격투"
391;"무한 트랜스폼 (영어판)";"격투"
392;"무법자 부족 네메시스 확장팩 (한국어판)";"액션"
393;"도살자 부족 네메시스 확장팩 (한국어판)";"액션"
394;"갈라드리엘의 검 이야기 확장팩 (한국어판)";"액션"
395;"모르도르의 황무지 이야기 확장팩 (한국어판)";"액션"
396;"Capcom Arcade 2nd Stadium: 1943 Kai - Midway Kaisen - (한국어판)";"아케이드"
397;"Capcom Arcade 2nd Stadium: A.K.A BLOCK BLOCK (한국어판)";"아케이드"
398;"Capcom Arcade 2nd Stadium: A.K.A KNIGHTS OF THE ROUND (한국어판)";"아케이드"
399;"Capcom Arcade 2nd Stadium: A.K.A MAGIC SWORD (한국어판)";"아케이드"
400;"Capcom Arcade 2nd Stadium: A.K.A THE KING OF DRAGONS (한국어판)";"아케이드"
401;"Capcom Arcade 2nd Stadium: A.K.A VAMPIRE SAVIOR - The Lord of Vampire - (한국어판)";"아케이드"
402;"Capcom Arcade 2nd Stadium: BLACK TIGER (한국어판)";"아케이드"
403;"Capcom Arcade 2nd Stadium: Capcom Sports Club (한국어판)";"아케이드"
404;"Capcom Arcade 2nd Stadium: DARKSTALKERS - The Night Warriors - (한국어판)";"아케이드"
405;"Capcom Arcade 2nd Stadium: ECO FIGHTERS (한국어판)";"아케이드"
406;"Capcom Arcade 2nd Stadium: Gan Sumoku (한국어판)";"아케이드"
407;"Capcom Arcade 2nd Stadium: Hissatsu Buraiken (한국어판)";"아케이드"
408;"Capcom Arcade 2nd Stadium: HYPER DYNE SIDE ARMS (한국어판)";"아케이드"
409;"Capcom Arcade 2nd Stadium: HYPER STREET FIGHTER II - The Anniversary Edition - (한국어판)";"아케이드"
410;"Capcom Arcade 2nd Stadium: LAST DUEL (한국어판)";"아케이드"
411;"Capcom Arcade 2nd Stadium: MEGAMAN - THE POWER BATTLE - (한국어판)";"아케이드"
412;"Capcom Arcade 2nd Stadium: MEGAMAN 2 - THE POWER FIGHTERS - (한국어판)";"아케이드"
413;"Capcom Arcade 2nd Stadium: NIGHT WARRIORS - Darkstalkers' Revenge - (한국어판)";"아케이드"
414;"Capcom Arcade 2nd Stadium: Pnickies (한국어판)";"아케이드"
415;"Capcom Arcade 2nd Stadium: Rally 2011 LED STORM (한국어판)";"아케이드"
416;"Capcom Arcade 2nd Stadium: SATURDAY NIGHT SLAM MASTERS (한국어판)";"아케이드"
417;"Capcom Arcade 2nd Stadium: SAVAGE BEES (한국어판)";"아케이드"
418;"Capcom Arcade 2nd Stadium: STREET FIGHTER (한국어판)";"아케이드"
419;"Capcom Arcade 2nd Stadium: STREET FIGHTER ALPHA - WARRIORS' DREAMS - (한국어판)";"아케이드"
420;"Capcom Arcade 2nd Stadium: STREET FIGHTER ALPHA 2 (한국어판)";"아케이드"
421;"Capcom Arcade 2nd Stadium: STREET FIGHTER ALPHA 3 (한국어판)";"아케이드"
422;"Capcom Arcade 2nd Stadium: SUPER GEM FIGHTER - MINI MIX - (한국어판)";"아케이드"
423;"Capcom Arcade 2nd Stadium: SUPER PUZZLE FIGHTER II TURBO (한국어판)";"아케이드"
424;"Capcom Arcade 2nd Stadium: The Speed Rumbler (한국어판)";"아케이드"
425;"Capcom Arcade 2nd Stadium: THREE WONDERS (한국어판)";"아케이드"
426;"Capcom Arcade 2nd Stadium: Tiger Road (한국어판)";"아케이드"
427;"Capcom Arcade Stadium：1941 - Counter Attack - (한국어판)";"아케이드"
428;"Capcom Arcade Stadium：1942 (한국어판)";"아케이드"
429;"Capcom Arcade Stadium：1944 - The Loop Master - (한국어판)";"아케이드"
430;"Capcom Arcade Stadium：19XX - The War Against Destiny - (한국어판)";"아케이드"
431;"Capcom Arcade Stadium：Battle Circuit (한국어판)";"아케이드"
432;"Capcom Arcade Stadium：BIONIC COMMANDO (한국어판)";"아케이드"
433;"Capcom Arcade Stadium：CAPTAIN COMMANDO (한국어판)";"아케이드"
434;"Capcom Arcade Stadium：CARRIER AIR WING (한국어판)";"아케이드"
435;"Capcom Arcade Stadium：COMMANDO (한국어판)";"아케이드"
436;"Capcom Arcade Stadium：CYBERBOTS - FULLMETAL MADNESS - (한국어판)";"아케이드"
437;"Capcom Arcade Stadium：DYNASTY WARS (한국어판)";"아케이드"
438;"Capcom Arcade Stadium：FINAL FIGHT (한국어판)";"아케이드"
439;"Capcom Arcade Stadium：FORGOTTEN WORLDS (한국어판)";"아케이드"
440;"Capcom Arcade Stadium：Ghosts 'n Goblins (한국어판)";"아케이드"
441;"Capcom Arcade Stadium：Ghouls 'n Ghosts (한국어판)";"아케이드"
442;"Capcom Arcade Stadium：Giga Wing (한국어판)";"아케이드"
443;"Capcom Arcade Stadium：LEGENDARY WINGS (한국어판)";"아케이드"
444;"Capcom Arcade Stadium：MEGA TWINS (한국어판)";"아케이드"
445;"Capcom Arcade Stadium：PIRATE SHIP HIGEMARU (한국어판)";"아케이드"
446;"Capcom Arcade Stadium：Powered Gear - Strategic Variant Armor Equipment - (한국어판)";"아케이드"
447;"Capcom Arcade Stadium：Progear (한국어판)";"아케이드"
448;"Capcom Arcade Stadium：SECTION Z (한국어판)";"아케이드"
449;"Capcom Arcade Stadium：Senjo no OkamiⅡ (한국어판)";"아케이드"
450;"Capcom Arcade Stadium：STREET FIGHTER II' - Hyper Fighting - (한국어판)";"아케이드"
451;"Capcom Arcade Stadium：STREET FIGHTER II - The World Warrior - (한국어판)";"아케이드"
452;"Capcom Arcade Stadium：STRIDER (한국어판)";"아케이드"
453;"Capcom Arcade Stadium：SUPER STREET FIGHTER IITURBO (한국어판)";"아케이드"
454;"Capcom Arcade Stadium：Tatakai no Banka (한국어판)";"아케이드"
455;"Capcom Arcade Stadium：VARTH - Operation Thunderstorm - (한국어판)";"아케이드"
456;"Capcom Arcade Stadium：VULGUS (한국어판)";"아케이드"
457;"Capcom Arcade Stadium：WARRIORS OF FATE (한국어판)";"아케이드"
458;"Generation Zero® - Alpine Unrest (한국어판)";"액션"
459;"Generation Zero® - Alpine Unrest (한국어판)";"어드벤처"
460;"Generation Zero® - Alpine Unrest (한국어판)";"슈팅"
461;"Generation Zero® - Schweet Vanity Pack (한국어판)";"액션"
462;"Generation Zero® - Schweet Vanity Pack (한국어판)";"어드벤처"
463;"Generation Zero® - Schweet Vanity Pack (한국어판)";"슈팅"
464;"Generation Zero® - Base Defense Pack (한국어판)";"액션"
465;"Generation Zero® - Base Defense Pack (한국어판)";"어드벤처"
466;"Generation Zero® - Base Support Pack (한국어판)";"액션"
467;"Generation Zero® - Base Support Pack (한국어판)";"어드벤처"
468;"Generation Zero ® - Camo Weapon Skins Pack (한국어판)";"액션"
469;"Generation Zero ® - Camo Weapon Skins Pack (한국어판)";"어드벤처"
470;"Generation Zero ® - Eastern European Weapons Pack (한국어판)";"액션"
471;"Generation Zero ® - Eastern European Weapons Pack (한국어판)";"어드벤처"
472;"Generation Zero® - FNIX Rising (한국어판)";"액션"
473;"Generation Zero® - FNIX Rising (한국어판)";"어드벤처"
474;"Generation Zero® - FNIX Rising (한국어판)";"슈팅"
475;"Generation Zero® - Motorbikes Pack (한국어판)";"액션"
476;"Generation Zero® - Motorbikes Pack (한국어판)";"어드벤처"
477;"Generation Zero® - Resistance Bundle (영어)";"액션"
478;"Generation Zero® - Resistance Bundle (영어)";"어드벤처"
479;"Generation Zero® - Resistance Bundle (영어)";"유니크"
480;"Generation Zero® - Resistance Weapons Pack (한국어판)";"액션"
481;"Generation Zero® - Resistance Weapons Pack (한국어판)";"어드벤처"
482;"Generation Zero® - Soviet Weapons Pack (한국어판)";"액션"
483;"Generation Zero® - Soviet Weapons Pack (한국어판)";"어드벤처"
484;"Generation Zero® - Tactical Equipment Pack (한국어판)";"액션"
485;"Generation Zero® - Tactical Equipment Pack (한국어판)";"어드벤처"
486;"Generation Zero® - Tactical Equipment Pack 2 (한국어판)";"액션"
487;"Generation Zero® - Tactical Equipment Pack 2 (한국어판)";"어드벤처"
488;"Generation Zero® - US Weapons Pack (한국어판)";"액션"
489;"Generation Zero® - US Weapons Pack (한국어판)";"어드벤처"
490;"Generation Zero® - US Weapons Pack (한국어판)";"슈팅"
491;"Generation Zero® - US Weapons Pack 2 (한국어판)";"액션"
492;"Generation Zero® - US Weapons Pack 2 (한국어판)";"어드벤처"
493;"볼텍스계 BGM 변경팩 1·진 여신전생 (한국어판)";"롤플레잉 게임"
494;"볼텍스계 BGM 변경팩 2·진 여신전생Ⅱ (한국어판)";"롤플레잉 게임"
495;"볼텍스계 BGM 변경팩 3·진 여신전생Ⅳ (한국어판)";"롤플레잉 게임"
496;"볼텍스계 BGM 변경팩 4·진 여신전생Ⅳ FINAL (한국어판)";"롤플레잉 게임"
497;"The Jumping Ice Cream (영어)";"시뮬레이션"
498;"The Jumping Ice Cream: TURBO (영어)";"시뮬레이션"
499;"The Jumping Ice Cream: TURBO (영어)";"시뮬레이터"
500;"The Jumping Sushi (영어)";"시뮬레이션"
501;"The Jumping Sushi (영어)";"시뮬레이터"
502;"The Jumping Sushi: TURBO (영어)";"시뮬레이션"
503;"The Jumping Sushi: TURBO (영어)";"시뮬레이터"
504;"Quiz Thiz Germany: Bronze Edition (영어)";"두뇌개발"
505;"Quiz Thiz Germany: Bronze Edition (영어)";"퀴즈"
506;"Quiz Thiz Germany: Silver Edition (영어)";"두뇌개발"
507;"Quiz Thiz Germany: Silver Edition (영어)";"퀴즈"
508;"Quiz Thiz Germany: Gold Edition (영어)";"두뇌개발"
509;"Quiz Thiz Germany: Gold Edition (영어)";"퀴즈"
510;"Quiz Thiz Croatia (영어)";"두뇌개발"
511;"Quiz Thiz Croatia (영어)";"퀴즈"
512;"Quiz Thiz Italy: Bronze Edition (영어)";"두뇌개발"
513;"Quiz Thiz Italy: Bronze Edition (영어)";"퀴즈"
514;"Quiz Thiz Italy: Silver Edition (영어)";"두뇌개발"
515;"Quiz Thiz Italy: Silver Edition (영어)";"퀴즈"
516;"Quiz Thiz Austria: Bronze Edition (영어)";"두뇌개발"
517;"Quiz Thiz Austria: Bronze Edition (영어)";"퀴즈"
518;"Quiz Thiz Austria: Silver Edition (영어)";"두뇌개발"
519;"Quiz Thiz Austria: Silver Edition (영어)";"퀴즈"
520;"Quiz Thiz Italy (영어)";"두뇌개발"
521;"Quiz Thiz Italy (영어)";"퀴즈"
522;"Quiz Thiz Germany (영어)";"두뇌개발"
523;"Quiz Thiz Germany (영어)";"퀴즈"
524;"The Jumping Chicken Wings (영어)";"시뮬레이션"
525;"The Jumping Chicken Wings (영어)";"시뮬레이터"
526;"The Jumping Brownie (영어)";"시뮬레이션"
527;"The Jumping Brownie (영어)";"시뮬레이터"
528;"Quiz Thiz Italy: Gold Edition (영어)";"두뇌개발"
529;"Quiz Thiz Italy: Gold Edition (영어)";"퀴즈"
530;"The Jumping Bagel (영어)";"시뮬레이션"
531;"The Jumping Bagel (영어)";"시뮬레이터"
532;"The Jumping Chocolate (영어)";"시뮬레이션"
533;"The Jumping Chocolate (영어)";"시뮬레이터"
534;"The Jumping Chocolate: TURBO (영어)";"시뮬레이션"
535;"The Jumping Chocolate: TURBO (영어)";"시뮬레이터"
536;"Quiz Thiz Austria: Gold Edition (영어)";"두뇌개발"
537;"Quiz Thiz Austria: Gold Edition (영어)";"퀴즈"
538;"The Jumping Brownie: TURBO (영어)";"시뮬레이션"
539;"The Jumping Brownie: TURBO (영어)";"시뮬레이터"
540;"The Jumping Burrito: TURBO (영어)";"시뮬레이션"
541;"The Jumping Burrito: TURBO (영어)";"시뮬레이터"
542;"The Jumping Churros: TURBO (영어)";"시뮬레이션"
543;"The Jumping Churros: TURBO (영어)";"시뮬레이터"
544;"Quiz Thiz France: Silver Editon (영어)";"두뇌개발"
545;"Quiz Thiz France: Silver Editon (영어)";"퀴즈"
546;"The Jumping Coffee (영어)";"시뮬레이션"
547;"The Jumping Coffee (영어)";"시뮬레이터"
548;"The Jumping Burrito (영어)";"시뮬레이션"
549;"The Jumping Burrito (영어)";"시뮬레이터"
550;"Quiz Thiz Austria (영어)";"두뇌개발"
551;"Quiz Thiz Austria (영어)";"퀴즈"
552;"Quiz Thiz United Kingdom: Bronze Edition (영어)";"두뇌개발"
553;"Quiz Thiz United Kingdom: Bronze Edition (영어)";"퀴즈"
554;"Quiz Thiz France: Bronze Editon (영어)";"두뇌개발"
555;"Quiz Thiz France: Bronze Editon (영어)";"퀴즈"
556;"The Jumping Burger - Halloween Edition: TURBO (영어)";"시뮬레이션"
557;"The Jumping Burger - Halloween Edition: TURBO (영어)";"시뮬레이터"
558;"The Jumping Chicken Wings: TURBO (영어)";"시뮬레이션"
559;"The Jumping Chicken Wings: TURBO (영어)";"시뮬레이터"
560;"Quiz Thiz USA: Bronze Edition (영어)";"두뇌개발"
561;"Quiz Thiz USA: Bronze Edition (영어)";"퀴즈"
562;"Quiz Thiz United Kingdom: Gold Edition (영어)";"두뇌개발"
563;"Quiz Thiz United Kingdom: Gold Edition (영어)";"퀴즈"
564;"The Jumping Churros (영어)";"시뮬레이션"
565;"The Jumping Churros (영어)";"시뮬레이터"
566;"The Jumping Burger - Halloween Edition (영어)";"시뮬레이션"
567;"The Jumping Burger - Halloween Edition (영어)";"시뮬레이터"
568;"The Jumping Taco (영어)";"시뮬레이션"
569;"The Jumping Taco (영어)";"시뮬레이터"
570;"The Jumping Bagel: TURBO (영어)";"시뮬레이션"
571;"The Jumping Bagel: TURBO (영어)";"시뮬레이터"
572;"Quiz Thiz Spain: Silver Edition (영어)";"두뇌개발"
573;"Quiz Thiz Spain: Silver Edition (영어)";"퀴즈"
574;"The Jumping Coffee: TURBO (영어)";"시뮬레이션"
575;"The Jumping Coffee: TURBO (영어)";"시뮬레이터"
576;"Quiz Thiz USA: Gold Edition (영어)";"두뇌개발"
577;"Quiz Thiz USA: Gold Edition (영어)";"퀴즈"
578;"Quiz Thiz Spain: Bronze Edition (영어)";"두뇌개발"
579;"Quiz Thiz Spain: Bronze Edition (영어)";"퀴즈"
580;"The Jumping Lasagne (영어)";"시뮬레이션"
581;"The Jumping Lasagne (영어)";"시뮬레이터"
582;"The Jumping Choco Santa: TURBO (영어)";"시뮬레이션"
583;"The Jumping Choco Santa: TURBO (영어)";"시뮬레이터"
584;"Quiz Thiz France: Gold Editon (영어)";"두뇌개발"
585;"Quiz Thiz France: Gold Editon (영어)";"퀴즈"
586;"The Jumping Onigiri (영어)";"시뮬레이션"
587;"The Jumping Onigiri (영어)";"시뮬레이터"
588;"The Jumping Onigiri: TURBO (영어)";"시뮬레이션"
589;"The Jumping Onigiri: TURBO (영어)";"시뮬레이터"
590;"The Jumping Nuggets (영어)";"시뮬레이션"
591;"The Jumping Nuggets (영어)";"시뮬레이터"
592;"The Jumping Lasagne: TURBO (영어)";"시뮬레이션"
593;"The Jumping Lasagne: TURBO (영어)";"시뮬레이터"
594;"Archers Dream - PS4 & PS5 (영어)";"액션"
595;"The Jumping Noodles (영어)";"시뮬레이션"
596;"The Jumping Noodles (영어)";"시뮬레이터"
597;"The Jumping Pasta (영어)";"시뮬레이션"
598;"The Jumping Pasta (영어)";"시뮬레이터"
599;"Quiz Thiz United Kingdom: Silver Edition (영어)";"두뇌개발"
600;"Quiz Thiz United Kingdom: Silver Edition (영어)";"퀴즈"
601;"The Jumping Cookie: TURBO (영어)";"시뮬레이션"
602;"The Jumping Cookie: TURBO (영어)";"시뮬레이터"
603;"The Jumping Gingerbread: TURBO (영어)";"시뮬레이션"
604;"The Jumping Gingerbread: TURBO (영어)";"시뮬레이터"
605;"The Jumping Cookie (영어)";"시뮬레이션"
606;"The Jumping Cookie (영어)";"시뮬레이터"
607;"The Jumping Kebab (영어)";"시뮬레이션"
608;"The Jumping Kebab (영어)";"시뮬레이터"
609;"The Jumping Pasta: TURBO (영어)";"시뮬레이션"
610;"The Jumping Pasta: TURBO (영어)";"시뮬레이터"
611;"Quiz Thiz Spain: Gold Edition (영어)";"두뇌개발"
612;"Quiz Thiz Spain: Gold Edition (영어)";"퀴즈"
613;"The Jumping Fries (영어)";"시뮬레이션"
614;"The Jumping Fries (영어)";"시뮬레이터"
615;"The Jumping Noodles: TURBO (영어)";"시뮬레이션"
616;"The Jumping Noodles: TURBO (영어)";"시뮬레이터"
617;"The Jumping Kebab: TURBO (영어)";"시뮬레이션"
618;"The Jumping Kebab: TURBO (영어)";"시뮬레이터"
619;"The Jumping Salad (영어)";"시뮬레이션"
620;"The Jumping Salad (영어)";"시뮬레이터"
621;"The Jumping Salad: TURBO (영어)";"시뮬레이션"
622;"The Jumping Salad: TURBO (영어)";"시뮬레이터"
623;"The Jumping Choco Santa (영어)";"시뮬레이션"
624;"The Jumping Choco Santa (영어)";"시뮬레이터"
625;"The Jumping Nuggets: TURBO (영어)";"시뮬레이션"
626;"The Jumping Nuggets: TURBO (영어)";"시뮬레이터"
627;"The Jumping Gingerbread (영어)";"시뮬레이션"
628;"The Jumping Gingerbread (영어)";"시뮬레이터"
629;"The Jumping Hot Dog (영어)";"시뮬레이션"
630;"The Jumping Hot Dog (영어)";"시뮬레이터"
631;"The Jumping Muffin (영어)";"시뮬레이션"
632;"The Jumping Muffin (영어)";"시뮬레이터"
633;"Quiz Thiz France (영어)";"두뇌개발"
634;"Quiz Thiz France (영어)";"퀴즈"
635;"The Jumping Fries: TURBO (영어)";"시뮬레이션"
636;"The Jumping Fries: TURBO (영어)";"시뮬레이터"
637;"The Jumping Muffin: TURBO (영어)";"시뮬레이션"
638;"The Jumping Muffin: TURBO (영어)";"시뮬레이터"
639;"Quiz Thiz United Kingdom (영어)";"두뇌개발"
640;"Quiz Thiz United Kingdom (영어)";"퀴즈"
641;"Quiz Thiz Spain (영어)";"두뇌개발"
642;"Quiz Thiz Spain (영어)";"퀴즈"
643;"The Jumping Tofu (영어)";"시뮬레이션"
644;"The Jumping Tofu (영어)";"시뮬레이터"
645;"The Jumping Hot Dog: TURBO (영어)";"시뮬레이션"
646;"The Jumping Hot Dog: TURBO (영어)";"시뮬레이터"
647;"The Jumping Tofu: TURBO (영어)";"시뮬레이션"
648;"The Jumping Tofu: TURBO (영어)";"시뮬레이터"
649;"The Jumping Quesadilla: TURBO (영어)";"시뮬레이션"
650;"The Jumping Quesadilla: TURBO (영어)";"시뮬레이터"
651;"The Jumping Sandwich (영어)";"시뮬레이션"
652;"The Jumping Sandwich (영어)";"시뮬레이터"
653;"The Jumping Pizza: TURBO (영어)";"시뮬레이션"
654;"The Jumping Pizza: TURBO (영어)";"시뮬레이터"
655;"The Jumping Sandwich: TURBO (영어)";"시뮬레이션"
656;"The Jumping Sandwich: TURBO (영어)";"시뮬레이터"
657;"The Jumping Taco: TURBO (영어)";"시뮬레이션"
658;"The Jumping Taco: TURBO (영어)";"시뮬레이터"
659;"The Jumping Quesadilla (영어)";"시뮬레이션"
660;"The Jumping Quesadilla (영어)";"시뮬레이터"
661;"The Jumping Soda (영어)";"시뮬레이션"
662;"The Jumping Soda (영어)";"시뮬레이터"
663;"The Jumping Pumpkin: TURBO (영어)";"시뮬레이션"
664;"The Jumping Pumpkin: TURBO (영어)";"시뮬레이터"
665;"The Jumping Pumpkin - Halloween Edition (영어)";"시뮬레이션"
666;"The Jumping Pumpkin - Halloween Edition (영어)";"시뮬레이터"
667;"The Jumping Soda: TURBO (영어)";"시뮬레이션"
668;"The Jumping Soda: TURBO (영어)";"시뮬레이터"
669;"The Jumping Pizza (영어)";"시뮬레이션"
670;"The Jumping Pizza (영어)";"시뮬레이터"
671;"The Jumping Pumpkin (영어)";"시뮬레이션"
672;"The Jumping Pumpkin (영어)";"시뮬레이터"
673;"The Jumping Burger (영어)";"시뮬레이션"
674;"The Jumping Burger (영어)";"시뮬레이터"
675;"The Jumping Pumpkin - Halloween Edition: TURBO (영어)";"시뮬레이션"
676;"The Jumping Pumpkin - Halloween Edition: TURBO (영어)";"시뮬레이터"
677;"The Jumping Burger: TURBO (영어)";"시뮬레이션"
678;"The Jumping Burger: TURBO (영어)";"시뮬레이터"
679;"The Jumping Wrap: TURBO (영어)";"시뮬레이션"
680;"The Jumping Wrap: TURBO (영어)";"시뮬레이터"
681;"The Jumping Wrap (영어)";"시뮬레이션"
682;"The Jumping Wrap (영어)";"시뮬레이터"
683;"Mr. Hibbl - PS4 & PS5 (중국어(간체자), 영어)";"어드벤처"
684;"Mr. Hibbl - PS4 & PS5 (중국어(간체자), 영어)";"캐주얼"
685;"Quiz Thiz USA (영어)";"두뇌개발"
686;"Quiz Thiz USA (영어)";"퀴즈"
